time,absolute_time,left_handed,right_handed,trigger_pull_amount_left,trigger_pull_amount_right,gesture_counter_UI,x_pressed,x_counter,gesture_counter,r_controller_translation_x,r_controller_translation_y,r_controller_translation_z,r_controller_rotation_x,r_controller_rotation_y,r_controller_rotation_z,r_controller_rotation_w,l_controller_translation_x,l_controller_translation_y,l_controller_translation_z,l_controller_rotation_x,l_controller_rotation_y,l_controller_rotation_z,l_controller_rotation_w,head_translation_x,head_translation_y,head_translation_z,head_rotation_x,head_rotation_y,head_rotation_z,head_rotation_w,pointer_translation_x,pointer_translation_y,pointer_translation_z,pointer_rotation_x,pointer_rotation_y,pointer_rotation_z,pointer_rotation_w,object_type,object_translation_x,object_translation_y,object_translation_z,object_rotation_x,object_rotation_y,object_rotation_z,object_rotation_w,activity
26.81190491,15:25:13:442,0,0,0,0,2,FALSE,0,2,-0.232,0.918,0.217,-0.14,0.172,0.97,0.098,-0.049,0.623,0.07,0.188,-0.079,0.968,0.147,-0.073,1.26,-0.191,0.031,-0.014,0.999,0.013,-0.239,0.933,0.269,0.042,-0.158,-0.065,0.984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.82546616,15:25:13:456,0,0,0,0,2,FALSE,0,2,-0.246,0.919,0.215,-0.147,0.172,0.969,0.102,-0.049,0.623,0.07,0.188,-0.079,0.968,0.147,-0.073,1.26,-0.191,0.032,-0.014,0.999,0.013,-0.253,0.934,0.267,0.042,-0.165,-0.068,0.983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.83996773,15:25:13:470,0,0,0,0,2,FALSE,0,2,-0.26,0.919,0.215,-0.152,0.167,0.969,0.105,-0.05,0.623,0.07,0.188,-0.079,0.968,0.147,-0.073,1.26,-0.19,0.031,-0.014,0.999,0.013,-0.267,0.934,0.266,0.047,-0.171,-0.069,0.982,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.85342026,15:25:13:484,0,0,0,0,2,FALSE,0,2,-0.272,0.918,0.213,-0.159,0.161,0.968,0.108,-0.05,0.624,0.07,0.188,-0.079,0.968,0.147,-0.074,1.26,-0.19,0.031,-0.014,0.999,0.013,-0.281,0.933,0.265,0.052,-0.179,-0.071,0.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.86817932,15:25:13:499,0,0,0,0,2,FALSE,0,2,-0.285,0.918,0.212,-0.168,0.159,0.967,0.11,-0.051,0.624,0.07,0.188,-0.079,0.968,0.146,-0.074,1.26,-0.19,0.031,-0.014,0.999,0.014,-0.295,0.932,0.263,0.054,-0.188,-0.071,0.978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.88147736,15:25:13:511,0,0,0,0,2,FALSE,0,2,-0.297,0.917,0.21,-0.175,0.157,0.966,0.108,-0.051,0.624,0.07,0.187,-0.079,0.968,0.145,-0.075,1.26,-0.189,0.03,-0.014,0.999,0.014,-0.308,0.932,0.262,0.055,-0.194,-0.067,0.977,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.89517021,15:25:13:525,0,0,0,0,2,FALSE,0,2,-0.308,0.917,0.209,-0.177,0.158,0.966,0.103,-0.052,0.624,0.07,0.186,-0.08,0.969,0.144,-0.075,1.26,-0.189,0.029,-0.014,0.999,0.014,-0.319,0.931,0.26,0.055,-0.195,-0.062,0.977,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.90956116,15:25:13:540,0,0,0,0,2,FALSE,0,2,-0.319,0.916,0.207,-0.181,0.159,0.965,0.1,-0.052,0.624,0.07,0.186,-0.08,0.969,0.144,-0.076,1.26,-0.189,0.028,-0.014,0.999,0.014,-0.33,0.931,0.259,0.054,-0.198,-0.059,0.977,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.92331123,15:25:13:553,0,0,0,0,2,FALSE,0,2,-0.329,0.916,0.206,-0.186,0.16,0.964,0.1,-0.053,0.624,0.07,0.185,-0.079,0.969,0.144,-0.076,1.26,-0.188,0.027,-0.014,0.999,0.015,-0.34,0.93,0.257,0.053,-0.203,-0.057,0.976,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.93756485,15:25:13:567,0,0,0,0,2,FALSE,0,2,-0.338,0.915,0.204,-0.191,0.158,0.964,0.099,-0.053,0.623,0.07,0.185,-0.079,0.969,0.144,-0.077,1.259,-0.188,0.026,-0.014,0.999,0.015,-0.35,0.929,0.255,0.054,-0.208,-0.055,0.975,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.95091629,15:25:13:581,0,0,0,0,2,FALSE,0,2,-0.347,0.913,0.202,-0.195,0.156,0.963,0.096,-0.053,0.623,0.07,0.185,-0.079,0.969,0.145,-0.077,1.259,-0.188,0.026,-0.015,0.999,0.016,-0.359,0.928,0.253,0.056,-0.212,-0.051,0.974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.96484375,15:25:13:595,0,0,0,0,2,FALSE,0,2,-0.356,0.912,0.201,-0.201,0.153,0.963,0.093,-0.053,0.623,0.07,0.185,-0.079,0.969,0.145,-0.078,1.259,-0.187,0.025,-0.015,0.999,0.017,-0.369,0.926,0.252,0.059,-0.216,-0.047,0.973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.9794426,15:25:13:609,0,0,0,0,2,FALSE,0,2,-0.364,0.91,0.199,-0.207,0.15,0.963,0.088,-0.054,0.623,0.07,0.185,-0.078,0.969,0.145,-0.079,1.259,-0.187,0.024,-0.016,0.999,0.017,-0.377,0.924,0.25,0.062,-0.221,-0.042,0.972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.9928627,15:25:13:623,0,0,0,0,2,FALSE,0,2,-0.37,0.908,0.198,-0.21,0.148,0.963,0.085,-0.054,0.624,0.069,0.184,-0.078,0.969,0.144,-0.079,1.259,-0.187,0.024,-0.016,0.999,0.018,-0.385,0.922,0.248,0.063,-0.223,-0.038,0.972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.00722313,15:25:13:637,0,0,0,0,2,FALSE,0,2,-0.376,0.906,0.197,-0.213,0.148,0.962,0.082,-0.054,0.623,0.069,0.184,-0.077,0.969,0.144,-0.08,1.259,-0.186,0.023,-0.016,0.999,0.018,-0.391,0.92,0.247,0.064,-0.225,-0.034,0.972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.02071953,15:25:13:651,0,0,0,0,2,FALSE,0,2,-0.382,0.904,0.195,-0.217,0.145,0.962,0.079,-0.055,0.622,0.07,0.183,-0.077,0.97,0.143,-0.08,1.259,-0.186,0.022,-0.016,0.999,0.018,-0.397,0.917,0.246,0.067,-0.229,-0.03,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.03598404,15:25:13:666,0,0,0,0,2,FALSE,0,2,-0.387,0.902,0.195,-0.219,0.142,0.962,0.076,-0.056,0.62,0.07,0.182,-0.077,0.97,0.142,-0.081,1.259,-0.186,0.022,-0.016,0.999,0.019,-0.402,0.915,0.245,0.07,-0.231,-0.027,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.04868507,15:25:13:679,0,0,0,0,2,FALSE,0,2,-0.392,0.899,0.195,-0.222,0.14,0.962,0.073,-0.057,0.619,0.07,0.181,-0.077,0.97,0.142,-0.082,1.259,-0.186,0.021,-0.017,0.999,0.019,-0.407,0.912,0.245,0.072,-0.232,-0.024,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.06244087,15:25:13:693,0,0,0,0,2,FALSE,0,2,-0.396,0.896,0.195,-0.222,0.137,0.963,0.07,-0.058,0.619,0.07,0.181,-0.077,0.97,0.141,-0.083,1.259,-0.186,0.021,-0.017,0.999,0.019,-0.411,0.909,0.245,0.075,-0.232,-0.02,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.07662582,15:25:13:707,0,0,0,0,2,FALSE,0,2,-0.399,0.894,0.195,-0.223,0.135,0.963,0.066,-0.058,0.619,0.07,0.18,-0.077,0.971,0.14,-0.083,1.259,-0.186,0.02,-0.016,0.999,0.019,-0.415,0.906,0.245,0.076,-0.232,-0.016,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.090168,15:25:13:720,0,0,0,0,2,FALSE,0,2,-0.402,0.89,0.195,-0.225,0.133,0.963,0.063,-0.059,0.619,0.07,0.179,-0.077,0.971,0.14,-0.084,1.259,-0.185,0.02,-0.016,1,0.018,-0.418,0.902,0.246,0.079,-0.233,-0.012,0.969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.10460854,15:25:13:734,0,0,0,0,2,FALSE,0,2,-0.405,0.887,0.196,-0.224,0.13,0.964,0.056,-0.06,0.619,0.07,0.178,-0.077,0.971,0.139,-0.085,1.258,-0.185,0.019,-0.016,1,0.018,-0.421,0.899,0.247,0.081,-0.231,-0.006,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.11837387,15:25:13:748,0,0,0,0,2,FALSE,0,2,-0.407,0.884,0.197,-0.224,0.128,0.965,0.051,-0.06,0.62,0.07,0.178,-0.077,0.971,0.139,-0.085,1.258,-0.185,0.018,-0.016,1,0.018,-0.423,0.895,0.247,0.083,-0.229,-0.002,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.13321304,15:25:13:763,0,0,0,0,2,FALSE,0,2,-0.409,0.881,0.198,-0.223,0.126,0.966,0.048,-0.061,0.62,0.07,0.177,-0.077,0.971,0.138,-0.086,1.258,-0.185,0.018,-0.016,1,0.018,-0.425,0.892,0.249,0.086,-0.228,0.001,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.14639854,15:25:13:776,0,0,0,0,2,FALSE,0,2,-0.41,0.877,0.199,-0.223,0.124,0.966,0.045,-0.062,0.62,0.07,0.176,-0.077,0.972,0.137,-0.087,1.258,-0.185,0.018,-0.016,1,0.017,-0.426,0.888,0.25,0.088,-0.227,0.004,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.15981865,15:25:13:790,0,0,0,0,2,FALSE,0,2,-0.411,0.874,0.2,-0.225,0.121,0.966,0.044,-0.062,0.621,0.07,0.176,-0.077,0.972,0.136,-0.087,1.258,-0.185,0.018,-0.015,1,0.017,-0.428,0.885,0.251,0.091,-0.229,0.005,0.969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.17432022,15:25:13:804,0,0,0,0,2,FALSE,0,2,-0.412,0.871,0.201,-0.227,0.117,0.966,0.042,-0.063,0.621,0.07,0.175,-0.077,0.972,0.135,-0.088,1.258,-0.185,0.017,-0.015,1,0.017,-0.429,0.881,0.252,0.095,-0.23,0.008,0.968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.18795013,15:25:13:818,0,0,0,0,2,FALSE,0,2,-0.412,0.867,0.203,-0.221,0.114,0.968,0.029,-0.063,0.622,0.07,0.175,-0.077,0.972,0.134,-0.088,1.259,-0.185,0.017,-0.015,1,0.018,-0.428,0.877,0.254,0.098,-0.222,0.02,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.20203018,15:25:13:832,0,0,0,0,2,FALSE,0,2,-0.412,0.867,0.205,-0.213,0.118,0.97,0.02,-0.064,0.622,0.07,0.174,-0.077,0.973,0.133,-0.089,1.259,-0.185,0.017,-0.014,1,0.018,-0.427,0.877,0.256,0.094,-0.212,0.027,0.972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.21590424,15:25:13:846,0,0,0,0,2,FALSE,0,2,-0.41,0.868,0.206,-0.208,0.12,0.97,0.027,-0.064,0.622,0.07,0.173,-0.077,0.973,0.133,-0.089,1.259,-0.185,0.017,-0.014,1,0.018,-0.425,0.878,0.257,0.093,-0.209,0.018,0.973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.22963524,15:25:13:860,0,0,0,0,2,FALSE,0,2,-0.408,0.873,0.208,-0.207,0.111,0.971,0.047,-0.065,0.622,0.07,0.173,-0.077,0.973,0.132,-0.089,1.259,-0.185,0.016,-0.014,1,0.018,-0.422,0.882,0.259,0.102,-0.212,-0.001,0.972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.24358559,15:25:13:874,0,0,0,0,2,FALSE,0,2,-0.407,0.877,0.208,-0.211,0.112,0.969,0.063,-0.065,0.623,0.07,0.173,-0.077,0.973,0.131,-0.09,1.259,-0.185,0.016,-0.014,1,0.018,-0.422,0.886,0.259,0.1,-0.219,-0.016,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.2571373,15:25:13:887,0,0,0,0,2,FALSE,0,2,-0.406,0.88,0.207,-0.214,0.118,0.967,0.07,-0.066,0.623,0.07,0.172,-0.078,0.973,0.13,-0.09,1.259,-0.185,0.016,-0.014,1,0.018,-0.421,0.89,0.259,0.094,-0.224,-0.022,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.27146912,15:25:13:901,0,0,0,0,2,FALSE,0,2,-0.407,0.881,0.207,-0.218,0.121,0.966,0.065,-0.066,0.623,0.07,0.172,-0.078,0.973,0.13,-0.09,1.259,-0.185,0.016,-0.014,1,0.017,-0.423,0.891,0.258,0.091,-0.226,-0.016,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.28516769,15:25:13:915,0,0,0,0,2,FALSE,0,2,-0.408,0.88,0.207,-0.221,0.122,0.966,0.059,-0.066,0.624,0.07,0.172,-0.078,0.974,0.129,-0.09,1.259,-0.185,0.016,-0.014,1,0.015,-0.424,0.891,0.258,0.09,-0.228,-0.01,0.969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.2988224,15:25:13:929,0,0,0,0,2,FALSE,0,2,-0.41,0.878,0.208,-0.222,0.12,0.966,0.052,-0.066,0.624,0.07,0.172,-0.078,0.974,0.128,-0.09,1.259,-0.185,0.016,-0.014,1,0.014,-0.426,0.888,0.259,0.092,-0.228,-0.003,0.969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.31308556,15:25:13:943,0,0,0,0,2,FALSE,0,2,-0.411,0.876,0.208,-0.221,0.118,0.967,0.045,-0.066,0.624,0.07,0.172,-0.079,0.973,0.128,-0.09,1.258,-0.185,0.016,-0.015,1,0.014,-0.427,0.886,0.259,0.095,-0.226,0.004,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.32670593,15:25:13:957,0,0,0,0,2,FALSE,0,2,-0.412,0.875,0.208,-0.223,0.114,0.967,0.046,-0.066,0.624,0.07,0.173,-0.079,0.973,0.129,-0.09,1.258,-0.185,0.016,-0.016,1,0.014,-0.429,0.885,0.259,0.098,-0.227,0.004,0.969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.34096146,15:25:13:971,0,0,0,0,2,FALSE,0,2,-0.414,0.876,0.207,-0.227,0.112,0.966,0.054,-0.066,0.624,0.07,0.174,-0.08,0.973,0.129,-0.09,1.258,-0.185,0.016,-0.016,1,0.015,-0.431,0.885,0.258,0.1,-0.234,-0.004,0.967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.35455513,15:25:13:984,0,0,0,0,2,FALSE,0,2,-0.416,0.877,0.205,-0.232,0.115,0.964,0.057,-0.065,0.624,0.07,0.174,-0.08,0.973,0.13,-0.09,1.258,-0.185,0.017,-0.017,1,0.018,-0.433,0.887,0.256,0.096,-0.239,-0.005,0.966,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.36973763,15:25:14:0,0,0,0,0,2,FALSE,0,2,-0.418,0.878,0.204,-0.233,0.119,0.964,0.052,-0.065,0.624,0.07,0.174,-0.079,0.973,0.131,-0.09,1.258,-0.185,0.017,-0.017,1,0.019,-0.435,0.889,0.255,0.092,-0.239,-0.001,0.967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.38264084,15:25:14:13,0,0,0,0,2,FALSE,0,2,-0.42,0.879,0.203,-0.233,0.12,0.964,0.051,-0.064,0.625,0.069,0.174,-0.078,0.973,0.132,-0.09,1.258,-0.185,0.018,-0.017,1,0.02,-0.437,0.889,0.254,0.091,-0.238,0.001,0.967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.39644241,15:25:14:27,0,0,0,0,2,FALSE,0,2,-0.421,0.878,0.203,-0.231,0.12,0.964,0.051,-0.064,0.626,0.069,0.174,-0.076,0.973,0.131,-0.09,1.259,-0.185,0.017,-0.016,1,0.02,-0.438,0.889,0.254,0.092,-0.237,0.001,0.967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.41052437,15:25:14:40,0,0,0,0,2,FALSE,0,2,-0.423,0.878,0.203,-0.231,0.117,0.965,0.049,-0.063,0.626,0.069,0.174,-0.076,0.973,0.131,-0.09,1.259,-0.185,0.017,-0.015,1,0.02,-0.44,0.888,0.253,0.094,-0.237,0.003,0.967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.42424011,15:25:14:54,0,0,0,0,2,FALSE,0,2,-0.424,0.877,0.202,-0.231,0.117,0.965,0.046,-0.063,0.626,0.069,0.173,-0.076,0.973,0.13,-0.09,1.259,-0.185,0.017,-0.015,1,0.02,-0.441,0.887,0.253,0.094,-0.236,0.005,0.967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.43842506,15:25:14:69,0,0,0,0,2,FALSE,0,2,-0.425,0.876,0.202,-0.23,0.118,0.965,0.042,-0.062,0.627,0.069,0.174,-0.075,0.973,0.13,-0.09,1.259,-0.185,0.017,-0.014,1,0.02,-0.441,0.886,0.253,0.094,-0.234,0.009,0.968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.45209503,15:25:14:82,0,0,0,0,2,FALSE,0,2,-0.425,0.874,0.203,-0.228,0.118,0.966,0.037,-0.062,0.627,0.069,0.174,-0.075,0.973,0.13,-0.09,1.259,-0.185,0.017,-0.014,1,0.02,-0.442,0.885,0.253,0.093,-0.231,0.014,0.968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.46697235,15:25:14:97,0,0,0,0,2,FALSE,0,2,-0.424,0.873,0.203,-0.226,0.12,0.966,0.03,-0.062,0.627,0.069,0.174,-0.074,0.973,0.13,-0.091,1.259,-0.185,0.017,-0.014,1,0.02,-0.441,0.884,0.254,0.092,-0.227,0.019,0.969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.48014832,15:25:14:110,0,0,0,0,2,FALSE,0,2,-0.423,0.873,0.204,-0.222,0.123,0.967,0.028,-0.061,0.627,0.069,0.175,-0.074,0.973,0.13,-0.091,1.258,-0.185,0.017,-0.015,1,0.019,-0.439,0.884,0.255,0.089,-0.223,0.021,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.49400139,15:25:14:124,0,0,0,0,2,FALSE,0,2,-0.422,0.874,0.205,-0.218,0.121,0.968,0.031,-0.061,0.627,0.069,0.175,-0.074,0.973,0.13,-0.091,1.258,-0.185,0.017,-0.015,1,0.018,-0.437,0.884,0.256,0.091,-0.22,0.017,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.50792885,15:25:14:138,0,0,0,0,2,FALSE,0,2,-0.42,0.874,0.206,-0.219,0.115,0.968,0.041,-0.061,0.626,0.069,0.175,-0.074,0.973,0.131,-0.091,1.258,-0.185,0.018,-0.016,1,0.017,-0.436,0.884,0.257,0.097,-0.223,0.007,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.52152443,15:25:14:151,0,0,0,0,2,FALSE,0,2,-0.419,0.876,0.207,-0.219,0.113,0.968,0.047,-0.061,0.626,0.069,0.175,-0.075,0.973,0.131,-0.091,1.258,-0.185,0.018,-0.016,1,0.015,-0.435,0.885,0.258,0.099,-0.224,0.001,0.969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.53593445,15:25:14:166,0,0,0,0,2,FALSE,0,2,-0.418,0.876,0.207,-0.218,0.115,0.968,0.045,-0.061,0.626,0.069,0.175,-0.075,0.973,0.131,-0.091,1.258,-0.185,0.019,-0.016,1,0.015,-0.434,0.886,0.258,0.097,-0.222,0.003,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.54945755,15:25:14:179,0,0,0,0,2,FALSE,0,2,-0.418,0.876,0.208,-0.218,0.116,0.968,0.041,-0.061,0.626,0.069,0.176,-0.076,0.973,0.131,-0.09,1.258,-0.185,0.02,-0.016,1,0.014,-0.434,0.885,0.259,0.096,-0.222,0.007,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.56337738,15:25:14:193,0,0,0,0,2,FALSE,0,2,-0.418,0.874,0.208,-0.22,0.116,0.968,0.038,-0.061,0.626,0.07,0.175,-0.076,0.973,0.131,-0.09,1.258,-0.185,0.021,-0.016,1,0.014,-0.434,0.884,0.258,0.097,-0.223,0.01,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.57771492,15:25:14:207,0,0,0,0,2,FALSE,0,2,-0.418,0.874,0.208,-0.22,0.115,0.968,0.035,-0.061,0.626,0.07,0.175,-0.077,0.973,0.13,-0.09,1.259,-0.185,0.021,-0.016,1,0.014,-0.434,0.883,0.259,0.098,-0.222,0.014,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.59166336,15:25:14:222,0,0,0,0,2,FALSE,0,2,-0.418,0.873,0.208,-0.219,0.114,0.968,0.034,-0.062,0.626,0.07,0.176,-0.077,0.973,0.13,-0.09,1.259,-0.185,0.021,-0.016,1,0.014,-0.434,0.883,0.259,0.099,-0.221,0.014,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.60557938,15:25:14:236,0,0,0,0,2,FALSE,0,2,-0.418,0.874,0.207,-0.219,0.113,0.968,0.038,-0.062,0.626,0.069,0.175,-0.078,0.973,0.129,-0.09,1.259,-0.185,0.021,-0.016,1,0.015,-0.434,0.883,0.258,0.099,-0.222,0.01,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.61910439,15:25:14:249,0,0,0,0,2,FALSE,0,2,-0.418,0.874,0.207,-0.219,0.113,0.968,0.04,-0.062,0.626,0.069,0.175,-0.078,0.973,0.13,-0.089,1.259,-0.185,0.021,-0.016,1,0.015,-0.434,0.883,0.258,0.099,-0.222,0.009,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.63350487,15:25:14:263,0,0,0,0,2,FALSE,0,2,-0.418,0.874,0.207,-0.218,0.115,0.968,0.039,-0.062,0.626,0.069,0.175,-0.077,0.973,0.13,-0.089,1.259,-0.185,0.021,-0.015,1,0.016,-0.434,0.884,0.258,0.098,-0.221,0.009,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.64720154,15:25:14:277,0,0,0,0,2,FALSE,0,2,-0.418,0.875,0.207,-0.219,0.117,0.968,0.039,-0.062,0.626,0.069,0.175,-0.077,0.973,0.13,-0.089,1.259,-0.185,0.02,-0.015,1,0.017,-0.434,0.885,0.258,0.095,-0.222,0.009,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.66090584,15:25:14:291,0,0,0,0,2,FALSE,0,2,-0.419,0.874,0.207,-0.218,0.116,0.968,0.037,-0.062,0.626,0.069,0.176,-0.077,0.973,0.13,-0.089,1.259,-0.185,0.02,-0.014,1,0.018,-0.434,0.884,0.258,0.096,-0.221,0.012,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.67521858,15:25:14:305,0,0,0,0,2,FALSE,0,2,-0.419,0.874,0.207,-0.217,0.114,0.969,0.034,-0.062,0.626,0.069,0.176,-0.077,0.973,0.13,-0.088,1.259,-0.185,0.02,-0.014,1,0.019,-0.435,0.883,0.259,0.099,-0.219,0.014,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.68881607,15:25:14:319,0,0,0,0,2,FALSE,0,2,-0.419,0.874,0.208,-0.216,0.113,0.969,0.036,-0.061,0.626,0.069,0.176,-0.077,0.973,0.131,-0.088,1.258,-0.185,0.02,-0.014,1,0.019,-0.434,0.883,0.259,0.1,-0.218,0.012,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.70409584,15:25:14:334,0,0,0,0,2,FALSE,0,2,-0.419,0.874,0.208,-0.217,0.113,0.969,0.039,-0.061,0.626,0.069,0.176,-0.077,0.973,0.131,-0.088,1.258,-0.185,0.02,-0.015,0.999,0.02,-0.434,0.884,0.259,0.099,-0.22,0.009,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.71675301,15:25:14:347,0,0,0,0,2,FALSE,0,2,-0.418,0.875,0.208,-0.216,0.114,0.969,0.039,-0.061,0.626,0.069,0.176,-0.077,0.973,0.131,-0.087,1.258,-0.185,0.021,-0.015,0.999,0.02,-0.434,0.884,0.259,0.098,-0.219,0.008,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.73169899,15:25:14:362,0,0,0,0,2,FALSE,0,2,-0.418,0.874,0.208,-0.215,0.113,0.969,0.038,-0.061,0.626,0.069,0.176,-0.077,0.973,0.131,-0.087,1.258,-0.185,0.022,-0.016,0.999,0.02,-0.434,0.884,0.259,0.1,-0.219,0.009,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.74451828,15:25:14:374,0,0,0,0,2,FALSE,0,2,-0.418,0.874,0.208,-0.214,0.112,0.97,0.04,-0.061,0.626,0.069,0.175,-0.077,0.973,0.131,-0.087,1.258,-0.185,0.022,-0.016,0.999,0.02,-0.433,0.884,0.26,0.1,-0.218,0.008,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.75817299,15:25:14:389,0,0,0,0,2,FALSE,0,2,-0.418,0.874,0.208,-0.218,0.11,0.969,0.043,-0.061,0.627,0.069,0.175,-0.077,0.973,0.131,-0.086,1.258,-0.185,0.023,-0.017,0.999,0.02,-0.433,0.883,0.259,0.102,-0.222,0.005,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.77267838,15:25:14:403,0,0,0,0,2,FALSE,0,2,-0.417,0.874,0.208,-0.217,0.11,0.969,0.043,-0.061,0.627,0.069,0.175,-0.077,0.973,0.131,-0.086,1.258,-0.185,0.024,-0.017,0.999,0.019,-0.433,0.883,0.26,0.102,-0.221,0.005,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.78623772,15:25:14:416,0,1,0,0.27,3,FALSE,0,3,-0.417,0.874,0.209,-0.214,0.11,0.97,0.042,-0.061,0.627,0.069,0.175,-0.077,0.973,0.131,-0.086,1.258,-0.185,0.025,-0.017,0.999,0.019,-0.432,0.884,0.26,0.102,-0.218,0.006,0.971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
