time,absolute_time,left_handed,right_handed,trigger_pull_amount_left,trigger_pull_amount_right,gesture_counter_UI,x_pressed,x_counter,gesture_counter,r_controller_translation_x,r_controller_translation_y,r_controller_translation_z,r_controller_rotation_x,r_controller_rotation_y,r_controller_rotation_z,r_controller_rotation_w,l_controller_translation_x,l_controller_translation_y,l_controller_translation_z,l_controller_rotation_x,l_controller_rotation_y,l_controller_rotation_z,l_controller_rotation_w,head_translation_x,head_translation_y,head_translation_z,head_rotation_x,head_rotation_y,head_rotation_z,head_rotation_w,pointer_translation_x,pointer_translation_y,pointer_translation_z,pointer_rotation_x,pointer_rotation_y,pointer_rotation_z,pointer_rotation_w,object_type,object_translation_x,object_translation_y,object_translation_z,object_rotation_x,object_rotation_y,object_rotation_z,object_rotation_w,activity,
22.6512508392334,15:33:38:526,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.157,-0.177,1.27,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.6652069091797,15:33:38:540,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.85,-0.157,-0.177,1.27,-0.295,-0.714,-0.033,0.699,-0.006,-0.752,1.261,-0.268,-0.098,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.6790924072266,15:33:38:554,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.714,-0.033,0.699,-0.006,-0.752,1.261,-0.268,-0.098,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.6928672790527,15:33:38:568,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.714,-0.033,0.699,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.7067546844482,15:33:38:581,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.714,-0.033,0.699,-0.006,-0.752,1.261,-0.268,-0.099,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.721076965332,15:33:38:596,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.7347469329834,15:33:38:610,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.7489643096924,15:33:38:624,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.7626533508301,15:33:38:637,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.714,-0.034,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.7763404846191,15:33:38:651,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.713,-0.034,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
